claims_in_past_90_days,days_since_last_claim,amount_vs_policy_max_ratio,user_role,amount_claimed,budget_utilization_ratio,days_since_expense,is_weekend_expense,historical_approval_rate,has_policy_violation,violation_severity,manager_comment_length,flags_count,is_fraud
0,-1,0.3655,Employee,179.92,0.0431,3,False,0.0,False,none,14,0,0
5,54,0.6806,Manager,820.56,0.1223,2,False,0.8768,False,none,1,0,0
0,-1,0.1807,Employee,88.21,0.0,9,False,0.0,False,none,2,0,0
4,25,0.1912,Contractor,47.95,0.06,5,True,0.9469,False,none,13,0,0
1,54,0.2187,Employee,81.01,0.0246,2,False,0.9284,False,none,10,0,0
0,-1,0.5072,Employee,241.39,0.0876,0,False,0.0,False,none,5,0,0
7,58,0.1968,Employee,70.08,0.0379,12,False,0.9795,False,none,2,0,0
1,20,0.0,Employee,130.19,0.0375,1,True,0.9779,True,low,32,1,0
2,5,0.4112,Director,1376.09,0.045,0,True,0.9302,False,none,6,0,0
4,14,7.6371,Employee,3880.18,1.2513,18,False,0.2494,True,high,268,7,1
3,34,0.1687,Employee,73.6,0.0183,25,False,0.8986,False,none,11,0,0
2,19,0.3807,Employee,225.75,0.1217,5,True,0.8721,False,none,6,0,0
1,1,0.4834,Director,1679.54,0.0801,1,True,0.934,True,low,33,1,0
0,-1,0.2767,Employee,109.69,0.0378,12,False,0.0,False,none,7,0,0
1,23,0.3369,Employee,166.05,0.0469,4,False,0.9118,False,none,11,0,0
2,9,0.1756,Employee,77.41,0.0204,1,False,0.9636,False,none,8,0,0
2,19,0.3934,Employee,236.06,0.076,4,False,0.9848,False,none,2,0,0
31,1,0.1234,Manager,147.85,0.0358,5,False,0.8515,False,none,8,1,1
3,36,0.1791,Manager,174.44,0.0254,10,False,0.9964,False,none,9,0,0
3,43,0.2204,Executive,1118.52,0.0178,2,False,0.871,False,none,1,0,0
1,23,0.5605,Executive,1101.2315428722573,0.0248,10,False,0.9569,False,none,13,0,0
1,105,1.6717,Employee,503.22,0.1506,223,False,0.7707,True,medium,65,4,1
0,-1,0.5695,Employee,374.87,0.2126,4,False,0.0,False,none,13,0,0
3,16,0.0,Executive,3906.2,0.1165,13,False,0.612,True,high,223,8,1
2,41,0.2485,Employee,78.14,0.0308,0,False,0.8826,False,none,5,0,0
1,26,0.1347,Manager,132.83,0.024,0,False,0.9179,False,none,15,0,0
2,24,0.5701,Manager,608.36,0.0706,2,False,0.9215,False,none,15,0,0
3,33,0.1056,Employee,57.62,0.0136,2,False,0.896,False,none,9,0,0
3,44,0.0,Manager,191.82,0.0231,5,True,0.9857,False,none,7,0,0
3,7,1.5777,Manager,1700.85,0.1953,0,True,0.6981,True,medium,152,4,1
0,-1,0.1591,Director,547.62,0.0291,6,False,0.0,False,none,12,0,0
1,28,0.1022,Employee,71.14,0.0337,6,False,0.9369,False,none,14,0,0
0,-1,0.0,Manager,117.93,0.0145,4,False,0.0,False,none,7,0,0
19,2,0.0386,Director,148.37,0.0103,1,True,0.8825,False,none,0,1,1
0,-1,0.4006,Executive,1907.97,0.0416,4,True,0.0,True,low,17,1,0
0,-1,0.2982,Employee,125.19,0.0523,1,True,0.0,False,none,0,0,0
1,23,0.414,Employee,190.95,0.05,7,False,0.9754,False,none,12,0,0
4,11,0.1966,Employee,103.09,0.0358,2,False,0.9667,False,none,0,0,0
4,34,0.9516,Director,2543.1673591895933,0.1242,0,False,0.9151,False,none,7,0,0
1,35,0.0575,Employee,23.23,0.0085,4,False,0.9554,False,none,9,0,0
2,27,0.3271,Director,966.57,0.0395,5,False,0.8632,False,none,0,0,0
0,-1,0.4276,Director,1093.43,0.0731,5,True,0.0,False,none,8,0,0
2,67,0.5787,Employee,298.37,0.0838,329,False,0.5697,True,medium,95,5,1
2,16,0.5962,Employee,323.29,0.11,3,False,0.8919,False,none,4,0,0
0,-1,0.5215,Director,1233.29,0.0,3,False,0.0,False,none,12,0,0
2,20,0.0,Employee,7240.65,3.9781,20,False,0.4194,True,high,145,6,1
1,32,0.4672,Manager,518.63,0.0698,0,False,0.9252,False,none,2,0,0
2,46,0.1992,Director,708.71,0.0725,1,False,0.9742,False,none,4,0,0
10,6,1.3472,Contractor,352.59,0.3471,0,True,0.6153,True,high,173,2,1
4,21,0.4391,Director,1476.43,0.0937,5,False,0.9315,False,none,14,0,0
1,6,0.6969,Employee,398.9984995000034,0.1495,6,False,0.9132,False,none,13,0,0
3,14,0.5935,Contractor,144.58,0.1646,13,True,0.9448,True,low,19,1,0
2,6,0.0,Contractor,37.05,0.0287,3,False,0.8851,False,none,1,0,0
2,60,0.4449,Employee,165.05,0.0506,17,False,0.8908,True,low,44,1,0
1,4,0.2795,Employee,105.87,0.0332,2,False,0.9186,False,none,4,0,0
4,11,0.1033,Manager,105.84,0.0107,7,False,0.9341,False,none,10,0,0
1,5,1.4781,Director,3823.83,0.2053,1,True,0.6391,True,medium,194,6,1
3,7,0.235,Executive,1259.96,0.0365,0,False,0.9413,False,none,15,0,0
1,57,0.3336,Contractor,66.75,0.0552,8,False,0.9016,False,none,3,0,0
5,10,2.995,Employee,1067.06,0.3779,1,True,0.6499,True,medium,79,5,1
0,-1,0.3511,Contractor,59.75,0.0735,14,False,0.0,False,none,7,0,0
6,41,0.1195,Contractor,35.45,0.0337,2,False,0.9666,False,none,9,0,0
2,14,0.3638,Employee,92.99,0.0644,9,False,0.9592,False,none,15,0,0
1,20,0.885,Director,2472.77,0.1465,13,False,0.8719,False,none,12,0,0
1,13,0.3128,Employee,171.33,0.0509,4,False,0.867,True,low,27,1,0
1,3,0.0,Employee,348.99,0.0884,7,False,0.996,False,none,9,0,0
4,13,0.6239,Employee,268.98742237599214,0.1136,10,False,0.9284,False,none,0,0,0
2,54,0.6146,Employee,255.07907886824904,0.077,1,False,0.9953,False,none,10,0,0
2,29,0.8082,Employee,433.22,0.0999,1,True,1.0,True,low,40,1,0
3,51,0.507,Employee,190.29,0.06,21,False,0.955,False,none,15,0,0
2,12,0.3452,Employee,210.0,0.0,20,False,0.9492,False,none,0,0,0
2,41,0.1148,Employee,72.45,0.0226,0,False,0.9045,False,none,3,0,0
0,-1,0.6964,Employee,296.47481881222615,0.091,0,False,0.0,False,none,10,0,0
3,9,0.1494,Executive,794.62,0.0174,2,False,0.8833,False,none,14,0,0
2,10,0.2424,Employee,118.07,0.0644,2,False,0.9817,False,none,12,0,0
2,13,0.3718,Employee,188.87,0.0649,1,True,0.8789,False,none,6,0,0
0,-1,0.7207,Employee,225.94,0.0796,6,False,0.0,True,low,22,1,0
0,-1,0.1203,Director,371.08,0.0188,6,False,0.0,False,none,9,0,0
2,36,0.1221,Manager,121.99,0.0169,8,False,0.8784,False,none,1,0,0
1,5,0.1681,Employee,96.73,0.0267,0,False,0.9932,True,low,34,1,0
0,-1,0.5704,Employee,148.35,0.0502,9,True,0.0,False,none,5,0,0
1,48,0.2962,Employee,142.37,0.0341,2,False,0.9138,False,none,5,0,0
1,25,0.1722,Director,513.71,0.0289,1,False,0.9686,False,none,9,0,0
4,23,8.7056,Director,25705.2,1.0064,7,True,0.4446,True,high,314,7,1
2,39,0.1515,Employee,90.75,0.0247,1,False,0.9176,False,none,7,0,0
1,9,1.5253,Employee,724.32,0.236,0,True,0.4083,True,medium,151,5,1
4,46,0.5863,Employee,227.06,0.0889,1,True,0.8658,False,none,10,0,0
2,20,7.8464,Manager,9035.23,1.0296,5,True,0.584,True,high,222,6,1
0,-1,0.2958,Manager,224.74,0.0264,2,False,0.0,False,none,8,0,0
4,34,0.1484,Employee,82.76,0.0189,4,False,0.8868,False,none,15,0,0
1,49,0.1451,Director,489.2,0.0181,10,True,0.9663,True,low,19,1,0
1,43,0.4398,Employee,159.32,0.0399,13,False,0.8551,False,none,3,0,0
3,39,0.1003,Director,263.38,0.0171,0,False,0.9492,True,low,37,1,0
3,38,0.4593,Contractor,64.86,0.0751,7,True,0.955,False,none,5,0,0
3,11,0.2922,Employee,172.05,0.0726,1,False,0.9469,False,none,14,0,0
3,55,0.585,Contractor,135.46,0.1316,5,True,0.8592,True,low,42,1,0
3,18,0.1494,Employee,85.46,0.0271,1,False,0.9892,False,none,11,0,0
4,55,0.2206,Employee,135.43,0.051,0,False,0.9758,False,none,5,0,0
3,4,0.2286,Executive,1318.79,0.0267,7,False,0.9163,False,none,0,0,0
1,50,0.3415,Director,976.37,0.0585,8,True,0.9066,False,none,14,0,0
0,-1,0.7314,Contractor,183.88103773031804,0.1648,0,False,0.0,False,none,13,0,0
3,7,0.2058,Contractor,33.12,0.0278,4,False,0.9316,False,none,12,0,0
0,-1,0.2136,Employee,107.13,0.0335,8,False,0.0,False,none,11,0,0
8,8,1.3269,Manager,1694.24,0.2159,0,True,0.6478,True,high,115,4,1
1,21,0.5077,Employee,114.62,0.0372,10,False,0.9777,False,none,15,0,0
4,5,0.858,Employee,435.14577232192175,0.1346,2,False,0.9146,False,none,1,0,0
5,9,0.9161,Director,2761.11,0.1369,0,True,0.4895,True,high,158,5,1
4,5,1.6645,Employee,711.29,0.1925,0,True,0.4649,True,medium,98,4,1
1,29,0.2889,Employee,73.51,0.0186,1,True,0.9653,False,none,1,0,0
3,33,0.0,Manager,330.07,0.0455,9,False,0.8614,False,none,4,0,0
3,32,0.0889,Manager,116.74,0.015,4,False,0.8822,False,none,4,0,0
3,16,0.0799,Contractor,16.5,0.0152,3,True,0.8732,False,none,8,0,0
0,-1,0.0415,Contractor,9.74,0.0109,2,False,0.0,False,none,2,0,0
3,55,0.1114,Employee,51.7,0.0139,0,False,0.8724,False,none,2,0,0
2,57,0.1198,Employee,51.3,0.0155,0,False,0.9818,False,none,3,0,0
0,-1,0.7269,Employee,339.09,0.112,5,True,0.0,False,none,6,0,0
5,44,0.482,Contractor,148.59,0.1072,12,False,0.9647,False,none,15,0,0
1,44,0.4385,Employee,211.85,0.0666,1,False,0.8859,False,none,15,0,0
2,11,0.6635,Employee,237.71,0.062,2,False,0.9843,False,none,9,0,0
3,10,0.1031,Executive,618.7,0.0103,1,True,0.8921,False,none,14,0,0
2,45,0.3691,Employee,144.5,0.0462,1,False,0.9697,False,none,11,0,0
1,59,0.2812,Executive,1558.91,0.0317,7,False,0.9228,False,none,2,0,0
6,7,1.7396,Director,5148.89,0.2134,1,True,0.7383,True,medium,173,5,1
1,114,1.1596,Manager,1024.86,0.1079,341,True,0.7717,True,medium,100,4,1
3,37,0.2113,Employee,95.44,0.0317,10,False,0.8836,False,none,14,0,0
3,36,0.2643,Employee,138.97,0.041,6,False,0.8796,False,none,13,0,0
2,48,1.0384,Manager,642.7455342591256,0.0782,0,False,0.9183,False,none,4,0,0
2,54,0.677,Employee,244.31389363807745,0.0761,1,False,0.9858,False,none,1,0,0
1,5,1.1264,Employee,644.2,0.185,0,True,0.5058,True,medium,92,3,1
3,60,0.5656,Director,1131.03,0.055,3,False,0.9152,False,none,12,0,0
4,55,0.2507,Executive,1735.51,0.036,4,False,0.9631,False,none,0,0,0
6,9,1.1453,Employee,623.78,0.1842,1,True,0.6017,True,high,149,5,1
1,44,0.6126,Manager,410.5476889275119,0.0672,15,True,0.9454,False,none,11,0,0
1,42,0.8669,Employee,337.559429577717,0.117,2,False,0.8826,False,none,13,0,0
4,18,0.3445,Director,1121.75,0.0486,2,True,0.8845,False,none,2,0,0
0,-1,0.0931,Executive,318.03,0.0048,0,False,0.0,True,low,42,1,0
0,-1,0.2707,Contractor,39.24,0.0374,1,False,0.0,False,none,4,0,0
2,24,0.3421,Employee,144.28,0.0452,4,True,0.8658,False,none,11,0,0
3,40,0.0588,Employee,34.63,0.01,3,False,0.8991,True,low,11,1,0
3,49,0.2296,Director,930.75,0.0561,3,False,0.8548,False,none,7,0,0
1,15,0.6907,Contractor,120.40026380904892,0.1174,2,False,0.9962,False,none,1,0,0
37,2,0.0269,Director,56.92,0.0,5,False,0.6022,False,none,5,3,1
3,11,0.5791,Manager,660.9,0.1164,7,False,0.8858,False,none,9,0,0
3,22,0.1066,Employee,46.6,0.0162,8,True,0.9829,False,none,11,0,0
2,6,0.1945,Manager,218.98,0.024,4,False,0.8633,False,none,0,0,0
35,2,0.0043,Executive,24.44,0.0005,5,False,0.7629,False,none,9,3,1
2,7,0.39,Employee,173.79,0.0755,2,False,0.8716,False,none,0,0,0
3,7,0.2647,Employee,109.92,0.0461,14,True,0.9417,False,none,9,0,0
1,3,0.5184,Manager,486.0558659836663,0.0705,1,False,0.91,False,none,2,0,0
1,18,0.0,Employee,175.12,0.0602,2,False,0.9855,False,none,6,0,0
38,2,0.052,Employee,24.52,0.0059,2,False,0.6224,False,none,2,3,1
1,56,0.3094,Manager,317.75,0.0406,6,False,0.9991,False,none,2,0,0
3,45,0.243,Manager,304.73,0.0323,1,False,0.8799,False,none,0,0,0
1,33,0.0421,Employee,17.65,0.0049,5,True,0.8944,False,none,13,0,0
2,50,0.3683,Manager,308.99,0.0364,3,False,0.9617,False,none,12,0,0
3,46,0.7789,Director,2470.23,0.1348,2,False,0.9958,False,none,4,0,0
3,34,0.5375,Manager,436.69,0.0568,2,False,0.9788,False,none,1,0,0
2,20,0.6756,Manager,629.9559047100882,0.0714,1,False,0.9032,False,none,5,0,0
3,5,0.428,Manager,422.92,0.0637,4,False,0.9179,False,none,9,0,0
0,-1,0.3608,Employee,210.76,0.077,1,False,0.0,False,none,13,0,0
2,113,0.5888,Director,1570.97,0.0717,252,False,0.7792,True,medium,34,5,1
3,30,0.1585,Employee,62.01,0.0254,4,False,0.8734,False,none,1,0,0
2,43,0.1652,Director,514.99,0.0177,6,False,0.9502,False,none,4,0,0
2,35,0.4463,Employee,210.02,0.0723,3,False,0.9116,False,none,0,0,0
6,36,0.7932,Manager,639.8641703972755,0.1061,6,True,0.952,False,none,13,0,0
0,-1,0.6649,Employee,376.53854875405415,0.0,0,False,0.0,False,none,6,0,0
3,33,0.6692,Employee,545.95,0.1698,4,False,0.8571,False,none,5,0,0
1,58,0.928,Manager,973.4903156334248,0.1452,1,False,0.9647,False,none,10,0,0
4,2,0.8432,Employee,441.7527912909876,0.1545,6,False,0.8933,False,none,2,0,0
2,120,1.0776,Employee,596.28,0.2324,442,False,0.5122,True,medium,68,4,1
40,2,0.3975,Contractor,59.01,0.0529,0,False,0.753,False,none,7,2,1
3,48,0.2606,Executive,1190.45,0.0245,9,False,0.9631,False,none,3,0,0
5,43,0.7906,Employee,283.51869610160077,0.0858,6,False,0.8821,False,none,5,0,0
4,3,0.4104,Employee,232.38,0.0608,11,False,0.9815,False,none,0,0,0
2,8,1.0307,Director,2692.3289027844785,0.1595,15,False,0.8572,False,none,1,0,0
3,7,0.374,Employee,179.42,0.0608,3,False,0.9119,False,none,4,0,0
1,22,6.486,Manager,5558.29,0.6171,16,True,0.3296,True,high,261,4,1
2,40,0.585,Employee,226.09,0.0853,3,False,0.8729,False,none,0,0,0
1,20,0.6881,Employee,299.26,0.0939,13,False,0.9174,False,none,8,0,0
3,16,9.3221,Employee,5101.92,1.9776,12,True,0.3011,True,high,343,3,1
0,-1,0.4694,Employee,180.89,0.0605,0,False,0.0,False,none,14,0,0
2,25,0.0,Manager,300.78,0.0364,1,False,0.9232,False,none,0,0,0
6,44,0.2889,Employee,178.98,0.0784,2,False,0.9447,False,none,0,0,0
3,22,0.2879,Employee,181.61,0.0509,27,False,0.8523,False,none,9,0,0
1,6,0.4944,Director,1223.29,0.0609,0,False,0.9114,False,none,11,0,0
1,50,0.6084,Employee,275.94,0.0623,3,False,0.9786,False,none,7,0,0
3,25,0.6757,Employee,166.95644998113804,0.0522,4,True,0.9219,False,none,7,0,0
2,13,0.0653,Director,221.38,0.0091,9,False,0.8624,False,none,11,0,0
3,19,0.1201,Director,301.23,0.0124,5,False,0.9745,False,none,15,0,0
2,14,0.5944,Director,1602.17,0.0555,2,False,0.8614,False,none,13,0,0
3,50,0.1141,Director,271.41,0.0138,2,False,0.8754,False,none,7,0,0
1,10,0.0,Manager,1374.75,0.148,1,True,0.522,True,medium,81,4,1
1,47,0.0,Director,427.76848920899204,0.0161,20,False,0.9527,False,none,11,0,0
2,49,0.4218,Director,1424.34,0.0729,3,False,0.954,False,none,2,0,0
1,36,0.6178,Employee,202.07,0.093,5,False,0.9358,False,none,14,0,0
3,2,0.5181,Employee,258.57,0.0866,8,False,0.9271,False,none,15,0,0
1,20,0.1536,Employee,90.72,0.0396,0,True,0.9822,False,none,9,0,0
3,52,0.2421,Director,583.35,0.0316,1,False,0.9358,False,none,10,0,0
8,4,1.806,Manager,1806.94,0.2599,0,True,0.6087,True,high,146,3,1
0,-1,0.2112,Manager,265.11,0.0369,0,False,0.0,False,none,1,0,0
4,18,7.2835,Employee,2400.35,0.8303,7,True,0.3605,True,high,329,8,1
1,22,0.8244,Manager,585.0530687777855,0.081,1,False,0.8527,False,none,12,0,0
4,41,0.2697,Employee,158.09,0.055,0,False,0.9342,False,none,6,0,0
3,24,1.0488,Manager,996.1951271515029,0.1199,0,False,0.8716,False,none,14,0,0
35,1,0.0122,Director,41.49,0.0021,5,False,0.7373,False,none,2,3,1
1,15,0.0609,Employee,33.28,0.0231,3,True,0.8503,False,none,2,0,0
3,14,0.7361,Contractor,83.81,0.0956,6,False,0.9725,False,none,7,0,0
4,34,0.6493,Executive,1927.22,0.0421,2,True,0.9887,False,none,4,0,0
5,2,1.9439,Director,5565.83,0.28,1,True,0.7092,True,high,118,5,1
0,-1,0.0832,Employee,45.89,0.0208,1,True,0.0,False,none,3,0,0
3,33,0.3086,Manager,173.36,0.0197,19,False,0.9374,False,none,15,0,0
2,43,0.1841,Employee,82.38,0.0352,5,False,0.916,False,none,12,0,0
28,1,0.2064,Employee,112.11,0.0402,5,False,0.8789,False,none,8,3,1
4,27,9.6473,Director,27361.51,1.6183,5,False,0.418,True,high,344,3,1
3,39,0.6022,Employee,337.0336360390291,0.0936,4,False,0.9985,False,none,7,0,0
3,25,0.4201,Employee,157.17,0.0678,1,False,0.9756,False,none,6,0,0
1,1,0.4482,Employee,211.49,0.0629,1,False,0.9498,False,none,6,0,0
2,39,0.6384,Employee,351.39,0.1562,2,False,0.973,False,none,4,0,0
2,44,0.2184,Contractor,44.46,0.035,1,False,0.8749,False,none,10,0,0
3,23,0.4514,Employee,257.55,0.0643,2,False,0.8606,False,none,10,0,0
0,-1,0.2541,Manager,342.67,0.0774,3,False,0.0,False,none,9,0,0
3,53,0.0738,Employee,33.23,0.01,5,False,0.992,False,none,5,0,0
0,-1,0.2598,Employee,163.16,0.0646,7,False,0.0,False,none,2,0,0
2,19,0.7268,Manager,495.4555303449438,0.075,12,False,0.9149,False,none,1,0,0
1,57,0.2317,Employee,105.68,0.0378,8,False,0.9074,False,none,11,0,0
3,7,1.8272,Employee,791.9,0.2891,0,True,0.5461,True,high,80,5,1
3,57,0.2387,Manager,236.2,0.0295,3,False,0.9493,True,low,46,1,0
1,32,0.3884,Employee,201.92,0.0783,1,False,0.9449,False,none,3,0,0
5,2,0.5783,Employee,279.64,0.0765,15,False,0.8735,False,none,15,0,0
3,15,0.2869,Director,758.0,0.0431,2,True,0.9093,False,none,13,0,0
2,51,0.0,Director,313.3359372531966,0.0134,0,False,0.9214,False,none,3,0,0
4,17,0.2522,Employee,155.32,0.0527,5,False,0.9048,False,none,11,0,0
2,31,0.475,Contractor,83.46,0.0894,0,False,0.9923,False,none,5,0,0
0,-1,0.1224,Employee,56.58,0.0131,0,False,0.0,False,none,0,0,0
3,53,0.3712,Employee,223.47,0.0598,8,False,0.9411,False,none,2,0,0
3,5,0.1218,Director,342.2,0.0156,0,False,0.9636,False,none,1,0,0
2,41,0.3638,Employee,114.08,0.0479,5,False,0.9345,False,none,7,0,0
2,17,0.0348,Employee,19.35,0.006,2,False,0.9777,False,none,12,0,0
3,37,1.0425,Director,3071.32892264413,0.1443,8,True,0.9145,False,none,6,0,0
3,12,0.3506,Employee,130.24,0.0465,4,False,0.9953,False,none,12,0,0
4,10,0.2357,Employee,97.29,0.0385,0,True,0.9201,False,none,11,0,0
1,19,0.593,Employee,295.37,0.0962,5,True,0.916,False,none,12,0,0
2,25,0.0,Employee,197.58,0.0884,3,False,0.915,False,none,2,0,0
2,55,0.9333,Contractor,179.24925127768552,0.1834,3,False,0.9349,False,none,11,0,0
4,2,0.9619,Employee,412.9839722454212,0.1013,6,False,0.9294,False,none,12,0,0
9,7,2.1433,Contractor,364.22,0.4135,0,True,0.7731,True,high,200,2,1
1,4,0.3412,Director,1265.11,0.0386,7,False,0.915,False,none,3,0,0
1,41,0.1702,Employee,56.63,0.0197,7,False,0.9178,True,low,30,1,0
3,25,0.0601,Employee,33.37,0.0127,12,True,0.9629,False,none,14,0,0
2,11,0.2799,Director,816.77,0.0384,6,False,0.8797,False,none,1,0,0
1,54,0.5064,Manager,485.5990411833344,0.0617,1,False,0.9808,True,low,49,1,0
1,57,0.1135,Director,364.81,0.0213,0,True,0.8891,False,none,11,0,0
0,-1,0.2501,Director,639.61,0.0343,0,True,0.0,False,none,4,0,0
1,6,0.2289,Manager,270.25,0.026,0,False,0.9794,False,none,5,0,0
5,18,0.4942,Employee,276.34,0.1168,5,True,0.8606,False,none,2,0,0
4,30,2.9648,Employee,1053.48,0.3423,12,True,0.6745,True,high,155,7,1
1,22,0.9186,Director,2503.43,0.1722,3,False,0.9853,False,none,10,0,0
2,20,0.452,Manager,424.36,0.0407,0,False,0.8997,False,none,15,0,0
0,-1,0.1065,Employee,63.72,0.026,0,False,0.0,True,low,19,1,0
5,56,0.2746,Director,1218.43,0.0708,13,True,0.8522,False,none,12,0,0
2,14,0.7054,Employee,402.98,0.1258,0,True,0.8763,False,none,7,0,0
3,12,0.7067,Employee,334.6302918967607,0.0989,9,False,0.911,False,none,14,0,0
2,35,0.1481,Contractor,36.7,0.0527,3,False,0.9383,False,none,6,0,0
1,33,0.3692,Employee,155.01,0.0686,0,True,0.928,False,none,2,0,0
1,48,0.3307,Employee,133.26,0.0482,6,False,0.998,False,none,7,0,0
1,19,0.3711,Employee,160.67,0.0618,2,False,0.9666,False,none,11,0,0
1,51,0.3634,Manager,443.07,0.0611,0,False,0.8552,False,none,0,0,0
0,-1,0.6822,Manager,721.67,0.0991,1,False,0.0,False,none,14,0,0
3,31,0.285,Manager,340.04,0.0503,2,False,0.9309,False,none,13,0,0
3,1,0.3517,Employee,138.99,0.0497,11,False,0.9918,False,none,7,0,0
1,18,0.6421,Employee,266.21,0.1173,17,False,0.9128,False,none,1,0,0
0,-1,0.0,Employee,145.55,0.041,0,False,0.0,False,none,11,0,0
2,28,0.3102,Employee,151.73,0.063,4,False,0.9459,False,none,9,0,0
0,-1,0.9275,Employee,438.083984532845,0.1137,8,False,0.0,False,none,5,0,0
1,114,1.0677,Manager,1047.12,0.1271,381,False,0.6197,True,medium,66,3,1
1,12,0.3683,Director,1105.56,0.0762,14,False,0.9639,False,none,0,0,0
2,36,0.2413,Director,668.08,0.0262,7,False,0.9282,False,none,2,0,0
4,9,0.0,Director,453.03895442767805,0.026,12,False,0.9335,False,none,1,0,0
1,25,0.2322,Employee,96.86,0.0323,6,False,0.9191,False,none,5,0,0
2,54,0.142,Employee,88.61,0.0424,5,False,0.9457,False,none,2,0,0
0,-1,0.5745,Employee,253.38681905716882,0.0808,5,False,0.0,False,none,9,0,0
0,-1,0.372,Employee,212.94,0.0648,5,True,0.0,False,none,3,0,0
2,8,0.0851,Employee,38.76,0.0103,2,False,0.8663,False,none,15,0,0
2,7,0.151,Executive,801.57,0.0202,5,False,0.8998,False,none,7,0,0
0,-1,0.3891,Manager,340.91,0.0466,5,False,0.0,False,none,6,0,0
1,56,0.1665,Contractor,36.85,0.0321,12,False,0.8525,False,none,0,0,0
3,22,0.1207,Employee,54.56,0.0191,1,False,0.9594,False,none,6,0,0
0,-1,0.8929,Employee,464.55,0.1626,333,False,0.6716,True,medium,91,3,1
0,-1,0.8197,Employee,345.48,0.0983,265,False,0.676,True,medium,79,4,1
2,7,0.0868,Employee,41.03,0.024,7,False,0.9669,False,none,8,0,0
3,6,0.7594,Employee,230.73,0.0879,0,True,0.9178,False,none,13,0,0
4,7,0.0,Employee,113.57,0.0498,1,False,0.9242,False,none,1,0,0
3,39,0.0666,Director,121.88,0.0054,1,False,0.8729,False,none,7,0,0
2,55,0.0846,Manager,94.84,0.0088,2,False,0.9983,False,none,12,0,0
2,40,0.9749,Employee,481.0635446186785,0.2786,3,True,0.9585,False,none,7,0,0
1,54,0.0,Manager,254.09,0.0342,1,False,0.9511,False,none,2,0,0
2,33,0.1101,Contractor,24.06,0.024,0,True,0.9393,False,none,9,0,0
2,61,0.4733,Employee,281.87,0.0926,456,True,0.6862,True,medium,42,3,1
1,42,0.0,Employee,267.0286983976359,0.0755,21,False,0.8669,False,none,10,0,0
1,17,0.4119,Manager,288.58,0.0374,1,False,0.8991,False,none,2,0,0
1,26,0.1689,Manager,192.02,0.0276,5,False,0.8973,False,none,15,0,0
4,17,0.1756,Director,594.1,0.033,7,False,0.9704,True,low,24,1,0
1,98,0.4744,Executive,2755.45,0.0688,483,True,0.6456,True,medium,84,5,1
1,23,0.2619,Employee,122.19,0.0526,0,False,0.8994,False,none,10,0,0
1,39,0.3588,Employee,158.17,0.0431,1,False,0.8513,False,none,4,0,0
27,1,0.2509,Employee,127.63,0.0347,2,False,0.842,False,none,13,3,1
3,34,0.1577,Executive,851.29,0.0198,2,False,0.9867,False,none,5,0,0
0,-1,0.5108,Employee,228.78759049223723,0.1588,5,False,0.0,False,none,1,0,0
3,43,0.1942,Manager,190.88,0.0217,11,False,0.9185,False,none,5,0,0
5,8,0.2205,Employee,108.15,0.0364,7,False,0.9994,False,none,8,0,0
2,17,0.0618,Manager,60.63,0.0089,0,False,0.865,False,none,1,0,0
3,44,0.2907,Manager,312.41,0.0417,6,True,0.909,False,none,1,0,0
0,-1,0.6367,Contractor,118.85321716923349,0.1335,3,False,0.0,False,none,5,0,0
1,60,0.1208,Employee,56.38,0.0211,2,False,0.8771,False,none,12,0,0
1,34,0.4271,Manager,307.38,0.0293,7,True,0.9136,False,none,12,0,0
3,1,0.2284,Manager,300.12,0.0338,0,False,0.8518,False,none,2,0,0
1,27,0.2956,Director,1084.67,0.0537,1,False,0.9021,False,none,2,0,0
3,13,0.4642,Director,1700.8,0.0714,10,False,0.8652,False,none,7,0,0
4,24,7.1767,Manager,8769.51,1.1781,6,False,0.6096,True,high,282,5,1
1,16,0.5461,Manager,597.95,0.0668,1,False,0.8541,False,none,13,0,0
4,8,0.5465,Manager,496.22,0.0682,2,False,0.8969,False,none,6,0,0
